Shipment_ID,Date,Origin_Port,Destination_Port,Carrier,Weather_En_Route,Container_Weight_Tons,Port_Congestion_Index,Route_Distance_NM,Is_Delayed,Delay_Days
SHP-18093,2025-09-29,Hamburg,Dubai,Hapag-Lloyd,Clear,12.62,0.59,4260,0,0
SHP-18094,2025-03-26,Los Angeles,Shanghai,MSC,Rain,13.72,0.22,5876,1,6
SHP-18095,2025-03-08,Rotterdam,Los Angeles,MSC,Rain,17.37,0.31,10727,1,8
SHP-18096,2025-03-24,Hamburg,Los Angeles,Evergreen,Rain,17.08,0.3,4775,0,0
SHP-18097,2025-01-14,Dubai,Rotterdam,COSCO,Clear,10.46,0.31,7644,0,0
SHP-18098,2025-12-05,Dubai,Shanghai,Evergreen,Clear,23.29,0.42,11284,1,5
SHP-18099,2025-11-03,Los Angeles,Shanghai,Hapag-Lloyd,Rain,11.38,0.81,9045,0,0
SHP-18100,2025-11-28,Dubai,Hamburg,Hapag-Lloyd,Clear,25.02,0.91,5026,1,8
SHP-18101,2025-04-08,Shanghai,Rotterdam,MSC,Clear,18.06,0.81,10967,0,0
SHP-18102,2025-01-10,Los Angeles,Dubai,MSC,Clear,25.02,0.84,7925,1,3
SHP-18103,2025-08-18,Dubai,Rotterdam,MSC,Rain,10.89,0.37,9078,0,0
SHP-18104,2025-01-10,Los Angeles,Hamburg,MSC,Clear,18.4,0.63,11248,0,0
SHP-18105,2025-09-27,Los Angeles,Singapore,Maersk,Clear,27.51,0.95,9203,1,13
SHP-18106,2025-03-14,Dubai,Singapore,MSC,Rain,19.34,0.65,8809,0,0
SHP-18107,2025-09-17,Hamburg,Shanghai,Evergreen,Clear,10.45,0.51,9722,0,0
SHP-18108,2025-05-18,Shanghai,Dubai,Maersk,Clear,11.51,0.41,5589,0,0
SHP-18109,2025-11-27,Singapore,Rotterdam,Maersk,Clear,27.98,0.72,3318,0,0
SHP-18110,2025-12-20,Dubai,Shanghai,COSCO,Rain,25.68,0.81,7726,1,13
SHP-18111,2025-01-02,Rotterdam,Los Angeles,Evergreen,Clear,25.94,0.59,7811,0,0
SHP-18112,2025-04-05,Singapore,Hamburg,Hapag-Lloyd,Clear,15.69,0.12,4059,1,9
SHP-18113,2025-01-02,Hamburg,Rotterdam,Maersk,Rain,26.0,0.47,4952,0,0
SHP-18114,2025-07-29,Rotterdam,Dubai,COSCO,Clear,20.07,0.77,11895,0,0
SHP-18115,2025-09-26,Hamburg,Rotterdam,COSCO,Fog,25.05,0.76,9352,1,7
SHP-18116,2025-12-15,Shanghai,Singapore,Maersk,Fog,26.34,0.3,11839,0,0
SHP-18117,2025-07-28,Hamburg,Dubai,Maersk,Fog,29.97,0.16,4995,0,0
SHP-18118,2025-09-19,Rotterdam,Shanghai,COSCO,Clear,19.98,0.52,9328,0,0
SHP-18119,2025-04-09,Rotterdam,Los Angeles,Hapag-Lloyd,Clear,23.83,0.57,5766,0,0
SHP-18120,2025-08-16,Hamburg,Shanghai,Maersk,Clear,12.7,0.97,10665,1,10
SHP-18121,2025-07-26,Rotterdam,Singapore,Maersk,Fog,26.82,0.33,8398,1,3
SHP-18122,2025-06-03,Hamburg,Dubai,Maersk,Clear,11.83,0.98,8320,1,9
SHP-18123,2025-11-22,Singapore,Los Angeles,Maersk,Clear,10.92,0.12,4851,0,0
SHP-18124,2025-11-04,Los Angeles,Rotterdam,MSC,Clear,18.55,0.69,4991,0,0
SHP-18125,2025-06-14,Shanghai,Los Angeles,COSCO,Clear,19.04,1.0,9110,1,4
SHP-18126,2025-08-26,Rotterdam,Los Angeles,Evergreen,Clear,22.04,0.68,9355,1,2
SHP-18127,2025-10-26,Los Angeles,Singapore,Maersk,Storm,23.57,0.37,8148,1,9
SHP-18128,2025-09-12,Rotterdam,Dubai,Evergreen,Rain,21.35,0.57,5058,0,0
SHP-18129,2025-08-15,Hamburg,Rotterdam,Maersk,Rain,27.4,0.39,4997,0,0
SHP-18130,2025-10-11,Rotterdam,Shanghai,Hapag-Lloyd,Rain,20.61,0.47,6540,0,0
SHP-18131,2025-02-19,Hamburg,Rotterdam,Maersk,Clear,23.47,0.7,9015,0,0
SHP-18132,2025-06-29,Los Angeles,Hamburg,Evergreen,Clear,20.55,0.84,5583,0,0
SHP-18133,2025-05-15,Hamburg,Dubai,Hapag-Lloyd,Storm,27.21,0.29,5640,1,9
SHP-18134,2025-08-31,Singapore,Shanghai,MSC,Clear,26.86,0.48,7971,0,0
SHP-18135,2025-03-30,Los Angeles,Rotterdam,MSC,Clear,17.71,0.54,7994,0,0
SHP-18136,2025-01-18,Singapore,Shanghai,Maersk,Rain,21.92,0.95,5298,0,0
SHP-18137,2025-07-01,Rotterdam,Singapore,Maersk,Clear,29.77,0.33,4853,0,0
SHP-18138,2025-06-07,Los Angeles,Dubai,Hapag-Lloyd,Rain,16.71,0.9,9037,1,13
SHP-18139,2025-03-02,Los Angeles,Shanghai,MSC,Clear,15.77,0.22,10330,0,0
SHP-18140,2025-07-12,Los Angeles,Singapore,Hapag-Lloyd,Clear,12.68,0.29,3879,0,0
SHP-18141,2025-08-20,Singapore,Shanghai,Hapag-Lloyd,Rain,29.23,0.18,3660,0,0
SHP-18142,2025-08-24,Singapore,Rotterdam,Hapag-Lloyd,Clear,28.52,0.65,10240,0,0
SHP-18143,2025-01-12,Los Angeles,Shanghai,MSC,Clear,10.94,0.59,3500,0,0
SHP-18144,2025-10-03,Rotterdam,Singapore,Maersk,Typhoon,27.72,0.38,5019,0,0
SHP-18145,2025-07-26,Hamburg,Shanghai,Hapag-Lloyd,Clear,10.19,0.97,11136,0,0
SHP-18146,2025-09-23,Hamburg,Singapore,Maersk,Clear,10.85,0.88,3598,1,8
SHP-18147,2025-09-19,Rotterdam,Hamburg,Maersk,Clear,13.8,0.42,7395,0,0
SHP-18148,2025-03-04,Shanghai,Hamburg,MSC,Clear,27.05,0.15,3450,0,0
SHP-18149,2025-11-08,Dubai,Singapore,COSCO,Storm,10.41,0.18,11167,1,9
SHP-18150,2025-04-18,Singapore,Shanghai,MSC,Rain,18.76,0.32,7107,0,0
SHP-18151,2025-05-06,Los Angeles,Rotterdam,Evergreen,Clear,24.12,0.49,6360,0,0
SHP-18152,2025-08-07,Rotterdam,Shanghai,MSC,Clear,13.14,0.79,6307,1,7
SHP-18153,2025-11-16,Singapore,Dubai,COSCO,Clear,27.47,0.44,5693,0,0
SHP-18154,2025-11-07,Hamburg,Rotterdam,MSC,Clear,12.55,0.2,9278,0,0
SHP-18155,2025-03-24,Shanghai,Rotterdam,Maersk,Clear,14.86,0.86,3377,0,0
SHP-18156,2025-06-29,Rotterdam,Los Angeles,Hapag-Lloyd,Rain,24.98,0.53,4691,1,11
SHP-18157,2025-03-25,Hamburg,Shanghai,MSC,Clear,22.65,0.51,6724,0,0
SHP-18158,2025-06-30,Rotterdam,Shanghai,MSC,Clear,21.21,0.36,9542,0,0
SHP-18159,2025-03-24,Dubai,Singapore,MSC,Clear,15.58,0.52,11643,0,0
SHP-18160,2025-02-21,Shanghai,Hamburg,Maersk,Typhoon,25.59,1.0,7756,1,5
SHP-18161,2025-07-08,Los Angeles,Rotterdam,MSC,Rain,25.82,0.92,5821,0,0
SHP-18162,2025-03-22,Los Angeles,Rotterdam,Hapag-Lloyd,Typhoon,10.77,0.26,7725,1,4
SHP-18163,2025-06-15,Singapore,Shanghai,Evergreen,Rain,20.16,0.12,7509,0,0
SHP-18164,2025-11-25,Hamburg,Los Angeles,MSC,Clear,16.46,0.18,6171,0,0
SHP-18165,2025-03-07,Dubai,Singapore,Maersk,Storm,28.16,0.45,3975,1,2
SHP-18166,2025-01-29,Hamburg,Shanghai,Maersk,Clear,13.76,0.36,11578,0,0
SHP-18167,2025-08-15,Shanghai,Singapore,MSC,Clear,14.75,0.76,10307,1,12
SHP-18168,2025-12-27,Hamburg,Singapore,Hapag-Lloyd,Clear,29.65,0.95,10249,1,10
SHP-18169,2025-04-19,Dubai,Hamburg,Hapag-Lloyd,Rain,24.23,0.73,11401,1,7
SHP-18170,2025-03-02,Hamburg,Rotterdam,Hapag-Lloyd,Clear,12.48,0.37,6887,0,0
SHP-18171,2025-08-27,Singapore,Dubai,Evergreen,Clear,28.88,0.99,9256,1,5
SHP-18172,2025-03-02,Shanghai,Hamburg,Evergreen,Rain,14.06,0.94,3077,0,0
SHP-18173,2025-03-28,Singapore,Dubai,Maersk,Clear,11.56,0.14,5362,0,0
SHP-18174,2025-08-23,Shanghai,Los Angeles,Maersk,Clear,26.79,0.26,8389,0,0
SHP-18175,2025-03-26,Dubai,Hamburg,Evergreen,Clear,24.41,0.85,5138,0,0
SHP-18176,2025-10-30,Shanghai,Rotterdam,MSC,Rain,21.38,0.37,6134,1,2
SHP-18177,2025-02-03,Shanghai,Los Angeles,MSC,Typhoon,20.54,0.49,7367,0,0
SHP-18178,2025-03-15,Singapore,Los Angeles,Maersk,Clear,16.84,0.85,7431,1,6
SHP-18179,2025-10-23,Rotterdam,Singapore,MSC,Storm,15.02,0.76,4047,1,12
SHP-18180,2025-03-19,Los Angeles,Rotterdam,COSCO,Clear,15.12,0.48,11519,1,13
SHP-18181,2025-01-01,Hamburg,Dubai,MSC,Rain,25.29,0.95,11873,1,4
SHP-18182,2025-12-10,Hamburg,Dubai,Maersk,Clear,27.78,0.87,9825,0,0
SHP-18183,2025-04-09,Hamburg,Shanghai,Hapag-Lloyd,Clear,26.41,0.76,5391,1,12
SHP-18184,2025-06-13,Rotterdam,Los Angeles,Evergreen,Clear,11.45,0.89,4437,1,6
SHP-18185,2025-08-14,Los Angeles,Singapore,MSC,Typhoon,22.78,0.64,5541,1,13
SHP-18186,2025-02-10,Rotterdam,Singapore,Maersk,Clear,22.24,0.59,10052,0,0
SHP-18187,2025-08-25,Dubai,Los Angeles,Hapag-Lloyd,Rain,14.96,0.27,9149,0,0
SHP-18188,2025-03-14,Rotterdam,Los Angeles,COSCO,Storm,14.73,0.51,11784,1,7
SHP-18189,2025-01-16,Hamburg,Los Angeles,COSCO,Clear,25.39,0.18,5101,0,0
SHP-18190,2025-08-05,Singapore,Los Angeles,Maersk,Clear,16.67,0.94,10923,0,0
SHP-18191,2025-05-10,Shanghai,Singapore,Evergreen,Typhoon,10.86,0.91,7635,0,0
SHP-18192,2025-04-12,Rotterdam,Dubai,Maersk,Clear,28.45,0.92,4041,1,11
SHP-18193,2025-04-02,Singapore,Hamburg,Hapag-Lloyd,Clear,22.86,0.48,11538,0,0
SHP-18194,2025-09-01,Rotterdam,Shanghai,Maersk,Clear,10.34,0.94,5310,0,0
SHP-18195,2025-08-22,Rotterdam,Los Angeles,COSCO,Clear,29.23,0.28,3249,0,0
SHP-18196,2025-08-03,Dubai,Singapore,Evergreen,Clear,18.63,0.82,10482,1,9
SHP-18197,2025-07-18,Hamburg,Shanghai,Maersk,Clear,23.45,0.34,9255,0,0
SHP-18198,2025-01-17,Dubai,Hamburg,Evergreen,Typhoon,19.11,0.85,9406,1,14
SHP-18199,2025-04-16,Shanghai,Hamburg,MSC,Storm,24.17,0.3,11778,1,12
SHP-18200,2025-02-10,Singapore,Shanghai,MSC,Rain,24.53,0.79,8620,0,0
SHP-18201,2025-06-17,Los Angeles,Shanghai,COSCO,Clear,10.24,0.48,4419,0,0
SHP-18202,2025-08-04,Shanghai,Rotterdam,Hapag-Lloyd,Typhoon,28.9,0.31,11346,1,7
SHP-18203,2025-05-02,Singapore,Hamburg,Hapag-Lloyd,Clear,15.84,0.77,9134,0,0
SHP-18204,2025-01-11,Rotterdam,Hamburg,Maersk,Clear,27.48,0.14,6689,0,0
SHP-18205,2025-05-18,Shanghai,Los Angeles,Evergreen,Clear,13.15,0.29,9925,1,3
SHP-18206,2025-10-29,Shanghai,Dubai,Evergreen,Storm,28.97,0.75,6380,0,0
SHP-18207,2025-09-30,Hamburg,Dubai,MSC,Clear,18.91,0.57,5025,0,0
SHP-18208,2025-11-23,Dubai,Singapore,COSCO,Fog,26.13,0.62,5959,1,4
SHP-18209,2025-08-20,Rotterdam,Los Angeles,Hapag-Lloyd,Rain,19.73,0.14,3702,0,0
SHP-18210,2025-04-02,Singapore,Rotterdam,MSC,Fog,23.92,0.15,9227,0,0
SHP-18211,2025-08-22,Hamburg,Dubai,MSC,Storm,27.25,0.61,11533,0,0
SHP-18212,2025-05-14,Dubai,Singapore,Hapag-Lloyd,Rain,29.73,0.36,7821,0,0
SHP-18213,2025-11-30,Hamburg,Los Angeles,Maersk,Rain,26.97,0.66,7817,0,0
SHP-18214,2025-06-30,Singapore,Los Angeles,COSCO,Clear,22.85,0.23,4498,0,0
SHP-18215,2025-01-10,Dubai,Los Angeles,MSC,Storm,10.92,0.3,8101,0,0
SHP-18216,2025-08-05,Rotterdam,Dubai,Maersk,Clear,16.8,0.32,6822,1,7
SHP-18217,2025-11-24,Los Angeles,Dubai,Maersk,Clear,24.71,0.28,9557,0,0
SHP-18218,2025-06-02,Singapore,Shanghai,COSCO,Clear,15.73,0.64,7503,0,0
SHP-18219,2025-11-07,Los Angeles,Shanghai,Evergreen,Clear,24.32,0.61,6018,0,0
SHP-18220,2025-01-11,Los Angeles,Rotterdam,Hapag-Lloyd,Clear,25.79,0.99,9815,0,0
SHP-18221,2025-05-03,Singapore,Shanghai,MSC,Clear,12.29,0.37,5765,0,0
SHP-18222,2025-04-06,Rotterdam,Los Angeles,Evergreen,Rain,25.74,0.71,7719,0,0
SHP-18223,2025-12-19,Shanghai,Singapore,MSC,Clear,10.18,0.76,4440,0,0
SHP-18224,2025-11-09,Hamburg,Los Angeles,Hapag-Lloyd,Fog,24.77,0.42,6513,0,0
SHP-18225,2025-06-12,Dubai,Rotterdam,MSC,Clear,13.83,0.84,3093,0,0
SHP-18226,2025-05-13,Los Angeles,Shanghai,Hapag-Lloyd,Storm,17.05,0.54,10971,1,14
SHP-18227,2025-05-25,Los Angeles,Dubai,Maersk,Storm,20.72,0.73,3448,1,5
SHP-18228,2025-12-24,Shanghai,Singapore,Evergreen,Clear,13.03,0.52,5831,0,0
SHP-18229,2025-05-24,Rotterdam,Shanghai,MSC,Clear,24.08,0.44,9149,1,5
SHP-18230,2025-12-06,Rotterdam,Dubai,MSC,Rain,16.78,0.66,9451,0,0
SHP-18231,2025-03-18,Hamburg,Dubai,Hapag-Lloyd,Storm,21.9,0.5,3988,0,0
SHP-18232,2025-07-19,Hamburg,Shanghai,MSC,Clear,24.5,0.29,5354,0,0
SHP-18233,2025-03-02,Hamburg,Singapore,Hapag-Lloyd,Clear,13.97,1.0,5658,0,0
SHP-18234,2025-11-22,Hamburg,Los Angeles,Maersk,Rain,15.85,0.6,7805,0,0
SHP-18235,2025-08-09,Los Angeles,Dubai,Hapag-Lloyd,Clear,22.21,0.55,10779,0,0
SHP-18236,2025-12-01,Los Angeles,Hamburg,Evergreen,Typhoon,19.26,0.21,11483,0,0
SHP-18237,2025-08-25,Los Angeles,Dubai,MSC,Rain,28.83,0.48,11124,1,6
SHP-18238,2025-04-28,Singapore,Rotterdam,MSC,Clear,13.03,0.45,10021,0,0
SHP-18239,2025-06-13,Los Angeles,Hamburg,Maersk,Clear,12.14,0.84,9017,0,0
SHP-18240,2025-03-10,Rotterdam,Singapore,COSCO,Clear,16.23,0.38,5658,0,0
SHP-18241,2025-10-13,Shanghai,Rotterdam,Hapag-Lloyd,Clear,20.36,0.47,9809,1,14
SHP-18242,2025-09-17,Hamburg,Los Angeles,Maersk,Storm,22.79,0.13,11537,0,0
SHP-18243,2025-01-21,Shanghai,Los Angeles,COSCO,Clear,11.38,0.19,11898,0,0
SHP-18244,2025-01-13,Singapore,Shanghai,Maersk,Storm,21.08,0.87,8545,0,0
SHP-18245,2025-08-03,Rotterdam,Hamburg,COSCO,Clear,14.7,0.99,6068,0,0
SHP-18246,2025-10-30,Dubai,Shanghai,Maersk,Rain,22.69,0.11,11642,0,0
SHP-18247,2025-04-03,Rotterdam,Shanghai,Maersk,Clear,28.38,0.63,10042,0,0
SHP-18248,2025-12-12,Los Angeles,Hamburg,Maersk,Clear,24.52,0.3,3459,0,0
SHP-18249,2025-04-26,Shanghai,Rotterdam,Evergreen,Clear,13.38,0.64,8011,0,0
SHP-18250,2025-08-15,Hamburg,Singapore,Hapag-Lloyd,Clear,29.92,0.39,11359,0,0
SHP-18251,2025-07-22,Los Angeles,Shanghai,COSCO,Clear,12.48,0.42,10296,0,0
SHP-18252,2025-06-17,Los Angeles,Dubai,COSCO,Clear,19.97,0.51,6548,0,0
SHP-18253,2025-08-31,Los Angeles,Dubai,MSC,Clear,26.65,0.91,7306,0,0
SHP-18254,2025-01-03,Rotterdam,Los Angeles,Maersk,Rain,28.45,0.99,8119,0,0
SHP-18255,2025-07-30,Hamburg,Shanghai,COSCO,Clear,16.99,0.39,10532,1,7
SHP-18256,2025-11-21,Shanghai,Dubai,Maersk,Clear,13.17,0.18,4332,0,0
SHP-18257,2025-01-13,Hamburg,Shanghai,MSC,Storm,18.39,0.72,7103,1,6
SHP-18258,2025-03-09,Singapore,Rotterdam,COSCO,Rain,17.8,0.49,11454,0,0
SHP-18259,2025-03-21,Rotterdam,Los Angeles,Maersk,Clear,27.02,0.44,5626,0,0
SHP-18260,2025-01-31,Rotterdam,Hamburg,MSC,Clear,27.65,0.69,9180,0,0
SHP-18261,2025-07-12,Singapore,Shanghai,MSC,Clear,11.85,0.62,6450,0,0
SHP-18262,2025-07-01,Singapore,Dubai,Hapag-Lloyd,Clear,26.29,0.71,3983,1,13
SHP-18263,2025-05-07,Singapore,Dubai,Hapag-Lloyd,Clear,26.4,0.43,9349,1,9
SHP-18264,2025-08-09,Dubai,Singapore,Evergreen,Clear,21.49,0.75,9903,0,0
SHP-18265,2025-07-15,Shanghai,Rotterdam,Evergreen,Storm,18.96,0.47,5276,1,5
SHP-18266,2025-12-12,Dubai,Los Angeles,Hapag-Lloyd,Clear,26.84,0.81,4810,1,12
SHP-18267,2025-03-26,Rotterdam,Hamburg,COSCO,Clear,13.23,0.84,5134,0,0
SHP-18268,2025-10-11,Dubai,Hamburg,Maersk,Storm,19.62,0.78,3637,1,2
SHP-18269,2025-10-16,Singapore,Rotterdam,MSC,Clear,20.93,0.89,10104,0,0
SHP-18270,2025-07-26,Shanghai,Rotterdam,Evergreen,Rain,25.42,0.97,6923,0,0
SHP-18271,2025-08-24,Los Angeles,Rotterdam,Hapag-Lloyd,Clear,21.31,0.98,11460,1,8
SHP-18272,2025-12-09,Singapore,Hamburg,COSCO,Clear,27.4,0.38,11413,1,10
SHP-18273,2025-03-24,Singapore,Dubai,MSC,Rain,29.77,0.25,3550,0,0
SHP-18274,2025-04-03,Rotterdam,Shanghai,Maersk,Clear,18.13,0.38,5390,0,0
SHP-18275,2025-01-16,Rotterdam,Hamburg,Evergreen,Clear,13.66,0.98,3645,0,0
SHP-18276,2025-08-18,Hamburg,Shanghai,Hapag-Lloyd,Storm,29.98,0.48,4711,0,0
SHP-18277,2025-08-06,Singapore,Shanghai,Hapag-Lloyd,Rain,28.78,0.32,11334,0,0
SHP-18278,2025-03-21,Rotterdam,Shanghai,Maersk,Clear,17.0,0.66,6525,0,0
SHP-18279,2025-03-19,Singapore,Hamburg,MSC,Clear,11.73,0.31,5871,0,0
SHP-18280,2025-04-17,Shanghai,Rotterdam,MSC,Clear,20.43,0.96,5933,0,0
SHP-18281,2025-09-03,Singapore,Shanghai,Hapag-Lloyd,Storm,19.42,0.32,6014,1,4
SHP-18282,2025-05-30,Hamburg,Dubai,Maersk,Clear,13.31,0.49,3259,0,0
SHP-18283,2025-09-12,Singapore,Hamburg,Maersk,Clear,28.18,0.22,8038,0,0
SHP-18284,2025-08-15,Hamburg,Shanghai,MSC,Clear,22.8,0.67,9528,0,0
SHP-18285,2025-04-12,Los Angeles,Rotterdam,Maersk,Clear,16.42,0.71,3445,1,4
SHP-18286,2025-09-19,Singapore,Shanghai,Hapag-Lloyd,Rain,15.11,0.48,8078,1,9
SHP-18287,2025-06-06,Los Angeles,Shanghai,Hapag-Lloyd,Clear,27.22,0.84,4757,0,0
SHP-18288,2025-04-20,Los Angeles,Shanghai,Hapag-Lloyd,Clear,25.96,0.98,11562,0,0
SHP-18289,2025-10-20,Hamburg,Los Angeles,Evergreen,Clear,21.3,0.53,9114,0,0
SHP-18290,2025-03-18,Los Angeles,Hamburg,Maersk,Clear,29.4,0.11,9043,0,0
SHP-18291,2025-04-21,Shanghai,Los Angeles,COSCO,Storm,16.52,0.74,10815,1,7
SHP-18292,2025-08-07,Hamburg,Dubai,Evergreen,Storm,28.5,0.75,9184,1,9
SHP-18293,2025-11-10,Shanghai,Los Angeles,Evergreen,Clear,20.14,0.52,8295,0,0
SHP-18294,2025-11-22,Hamburg,Singapore,Maersk,Clear,17.06,0.26,6805,0,0
SHP-18295,2025-05-09,Rotterdam,Shanghai,COSCO,Clear,10.37,0.63,6778,0,0
SHP-18296,2025-01-02,Shanghai,Singapore,Hapag-Lloyd,Rain,21.18,0.46,5651,0,0
SHP-18297,2025-05-03,Los Angeles,Dubai,Maersk,Clear,22.09,0.44,8860,0,0
SHP-18298,2025-04-03,Dubai,Rotterdam,COSCO,Clear,19.35,0.73,9710,0,0
SHP-18299,2025-05-26,Los Angeles,Rotterdam,Maersk,Typhoon,21.42,0.85,7706,1,9
SHP-18300,2025-05-04,Dubai,Shanghai,COSCO,Storm,27.74,0.26,5966,0,0
SHP-18301,2025-01-28,Singapore,Rotterdam,COSCO,Clear,22.62,0.91,8915,0,0
SHP-18302,2025-02-23,Shanghai,Hamburg,COSCO,Storm,15.25,0.11,9914,1,12
SHP-18303,2025-08-22,Los Angeles,Dubai,Hapag-Lloyd,Clear,18.93,0.64,8627,0,0
SHP-18304,2025-05-07,Dubai,Los Angeles,MSC,Clear,10.14,0.72,8417,0,0
SHP-18305,2025-06-03,Shanghai,Singapore,COSCO,Clear,19.67,0.59,4456,0,0
SHP-18306,2025-11-29,Singapore,Rotterdam,Hapag-Lloyd,Rain,29.21,0.23,5854,0,0
SHP-18307,2025-12-17,Rotterdam,Singapore,MSC,Clear,25.63,0.77,7401,0,0
SHP-18308,2025-12-07,Shanghai,Dubai,COSCO,Clear,22.73,0.23,5971,0,0
SHP-18309,2025-03-10,Shanghai,Singapore,Evergreen,Fog,15.98,0.52,3588,0,0
SHP-18310,2025-07-23,Shanghai,Singapore,COSCO,Clear,12.42,0.89,8116,0,0
SHP-18311,2025-02-14,Los Angeles,Hamburg,MSC,Typhoon,24.53,0.8,5350,0,0
SHP-18312,2025-10-21,Los Angeles,Hamburg,Maersk,Clear,27.33,0.8,8565,1,14
SHP-18313,2025-02-14,Rotterdam,Singapore,Evergreen,Clear,14.55,0.87,10750,1,14
SHP-18314,2025-06-08,Shanghai,Rotterdam,MSC,Rain,21.79,0.48,3300,0,0
SHP-18315,2025-11-29,Singapore,Hamburg,Hapag-Lloyd,Clear,25.17,0.34,8197,0,0
SHP-18316,2025-10-22,Rotterdam,Dubai,Evergreen,Fog,18.38,0.27,3750,0,0
SHP-18317,2025-12-06,Singapore,Hamburg,MSC,Clear,13.26,0.67,11799,0,0
SHP-18318,2025-11-20,Singapore,Rotterdam,Hapag-Lloyd,Clear,19.9,0.19,6668,0,0
SHP-18319,2025-10-19,Rotterdam,Hamburg,Maersk,Clear,20.26,0.46,3598,0,0
SHP-18320,2025-09-17,Rotterdam,Dubai,Maersk,Clear,14.1,0.1,6895,0,0
SHP-18321,2025-10-30,Rotterdam,Dubai,Evergreen,Rain,11.13,0.8,7414,1,3
SHP-18322,2025-04-04,Singapore,Los Angeles,COSCO,Clear,22.66,0.88,6712,1,8
SHP-18323,2025-06-17,Rotterdam,Dubai,MSC,Rain,28.45,0.27,8898,0,0
SHP-18324,2025-01-30,Dubai,Los Angeles,Hapag-Lloyd,Clear,25.49,0.79,4178,0,0
SHP-18325,2025-04-30,Hamburg,Singapore,MSC,Fog,27.66,0.9,4243,1,7
SHP-18326,2025-01-22,Dubai,Shanghai,COSCO,Fog,27.26,0.46,9793,1,6
SHP-18327,2025-09-07,Dubai,Shanghai,COSCO,Clear,23.94,0.3,9504,0,0
SHP-18328,2025-05-09,Dubai,Los Angeles,Evergreen,Clear,16.99,0.64,11850,0,0
SHP-18329,2025-11-21,Dubai,Rotterdam,MSC,Clear,17.02,0.59,10524,0,0
SHP-18330,2025-06-07,Dubai,Los Angeles,MSC,Clear,28.82,0.86,3204,1,6
SHP-18331,2025-03-11,Singapore,Shanghai,Hapag-Lloyd,Clear,11.99,0.27,11418,1,5
SHP-18332,2025-07-21,Hamburg,Los Angeles,Evergreen,Clear,16.02,0.69,3388,0,0
SHP-18333,2025-07-16,Singapore,Shanghai,Evergreen,Clear,18.65,0.65,11960,0,0
SHP-18334,2025-04-11,Singapore,Shanghai,Hapag-Lloyd,Clear,25.26,0.37,5679,1,10
SHP-18335,2025-05-18,Los Angeles,Dubai,COSCO,Clear,21.13,0.35,7987,1,11
SHP-18336,2025-01-06,Los Angeles,Singapore,Hapag-Lloyd,Clear,10.43,0.36,4532,0,0
SHP-18337,2025-05-11,Los Angeles,Singapore,MSC,Clear,20.83,0.99,5818,0,0
SHP-18338,2025-10-17,Singapore,Los Angeles,Maersk,Clear,25.73,0.37,4173,0,0
SHP-18339,2025-06-28,Rotterdam,Los Angeles,Maersk,Fog,10.66,0.49,10838,0,0
SHP-18340,2025-06-17,Los Angeles,Singapore,Maersk,Rain,14.26,0.11,3425,0,0
SHP-18341,2025-07-22,Singapore,Shanghai,COSCO,Clear,16.94,0.79,5595,0,0
SHP-18342,2025-03-01,Los Angeles,Singapore,Evergreen,Clear,20.27,0.82,4020,0,0
SHP-18343,2025-12-21,Hamburg,Shanghai,Evergreen,Clear,23.2,0.23,3094,0,0
SHP-18344,2025-03-05,Los Angeles,Dubai,MSC,Clear,24.11,0.12,3110,0,0
SHP-18345,2025-10-11,Los Angeles,Hamburg,Maersk,Rain,14.0,0.32,6347,1,3
SHP-18346,2025-04-02,Rotterdam,Hamburg,Hapag-Lloyd,Clear,15.05,0.66,11112,0,0
SHP-18347,2025-06-04,Los Angeles,Singapore,Maersk,Fog,14.8,0.66,5047,0,0
SHP-18348,2025-09-06,Shanghai,Hamburg,Maersk,Clear,27.57,0.54,9300,0,0
SHP-18349,2025-01-26,Hamburg,Singapore,COSCO,Storm,17.18,0.81,6266,0,0
SHP-18350,2025-07-18,Singapore,Dubai,Evergreen,Clear,22.92,0.57,9251,1,7
SHP-18351,2025-12-05,Singapore,Los Angeles,MSC,Clear,10.63,0.87,9594,0,0
SHP-18352,2025-09-30,Shanghai,Dubai,Maersk,Clear,24.71,0.45,6916,0,0
SHP-18353,2025-12-19,Shanghai,Rotterdam,COSCO,Clear,21.09,0.68,4170,0,0
SHP-18354,2025-06-21,Rotterdam,Los Angeles,Maersk,Rain,13.2,0.99,6228,1,10
SHP-18355,2025-12-16,Singapore,Shanghai,Evergreen,Rain,15.84,0.93,9870,0,0
SHP-18356,2025-07-28,Hamburg,Los Angeles,Hapag-Lloyd,Clear,18.99,0.16,10701,0,0
SHP-18357,2025-09-25,Dubai,Hamburg,MSC,Clear,17.32,0.82,11838,1,7
SHP-18358,2025-03-09,Los Angeles,Rotterdam,Evergreen,Rain,13.98,0.14,8317,0,0
SHP-18359,2025-06-08,Shanghai,Los Angeles,Maersk,Storm,13.32,0.78,7332,1,3
SHP-18360,2025-01-03,Hamburg,Shanghai,Maersk,Storm,19.15,0.9,6941,1,9
SHP-18361,2025-05-12,Shanghai,Dubai,Hapag-Lloyd,Clear,14.82,0.19,8692,0,0
SHP-18362,2025-11-13,Hamburg,Rotterdam,Hapag-Lloyd,Clear,22.69,0.84,10256,0,0
SHP-18363,2025-10-16,Rotterdam,Singapore,Hapag-Lloyd,Clear,20.02,0.19,7210,0,0
